          #time              R       pressure    -rho*dphi*R             ux             uy             uz             vx             vy             vz
  0.3694183E-01  0.1203105E+00  0.8489001E+04 -0.1190794E+05  0.0000000E+00  0.0000000E+00  0.5026944E-01  0.0000000E+00  0.0000000E+00  0.1438884E+00
  0.3695024E-01  0.1203306E+00  0.8485139E+04 -0.1191498E+05  0.0000000E+00  0.0000000E+00  0.5027065E-01  0.0000000E+00  0.0000000E+00  0.1439792E+00
  0.3695865E-01  0.1203507E+00  0.8481292E+04 -0.1192200E+05  0.0000000E+00  0.0000000E+00  0.5027186E-01  0.0000000E+00  0.0000000E+00  0.1440703E+00
  0.3696706E-01  0.1203707E+00  0.8477459E+04 -0.1192900E+05  0.0000000E+00  0.0000000E+00  0.5027308E-01  0.0000000E+00  0.0000000E+00  0.1441616E+00
  0.3697548E-01  0.1203907E+00  0.8473640E+04 -0.1193598E+05  0.0000000E+00  0.0000000E+00  0.5027429E-01  0.0000000E+00  0.0000000E+00  0.1442531E+00
  0.3698390E-01  0.1204106E+00  0.8469836E+04 -0.1194293E+05  0.0000000E+00  0.0000000E+00  0.5027550E-01  0.0000000E+00  0.0000000E+00  0.1443449E+00
  0.3699232E-01  0.1204305E+00  0.8466047E+04 -0.1194986E+05  0.0000000E+00  0.0000000E+00  0.5027672E-01  0.0000000E+00  0.0000000E+00  0.1444369E+00
  0.3700074E-01  0.1204503E+00  0.8462272E+04 -0.1195676E+05  0.0000000E+00  0.0000000E+00  0.5027794E-01  0.0000000E+00  0.0000000E+00  0.1445292E+00
  0.3700917E-01  0.1204700E+00  0.8458511E+04 -0.1196365E+05  0.0000000E+00  0.0000000E+00  0.5027915E-01  0.0000000E+00  0.0000000E+00  0.1446216E+00
  0.3701760E-01  0.1204897E+00  0.8454765E+04 -0.1197051E+05  0.0000000E+00  0.0000000E+00  0.5028037E-01  0.0000000E+00  0.0000000E+00  0.1447144E+00
  0.3702603E-01  0.1205093E+00  0.8451033E+04 -0.1197735E+05  0.0000000E+00  0.0000000E+00  0.5028160E-01  0.0000000E+00  0.0000000E+00  0.1448073E+00
  0.3703446E-01  0.1205288E+00  0.8447316E+04 -0.1198416E+05  0.0000000E+00  0.0000000E+00  0.5028282E-01  0.0000000E+00  0.0000000E+00  0.1449005E+00
  0.3704290E-01  0.1205483E+00  0.8443613E+04 -0.1199096E+05  0.0000000E+00  0.0000000E+00  0.5028404E-01  0.0000000E+00  0.0000000E+00  0.1449939E+00
  0.3705134E-01  0.1205677E+00  0.8439924E+04 -0.1199773E+05  0.0000000E+00  0.0000000E+00  0.5028526E-01  0.0000000E+00  0.0000000E+00  0.1450876E+00
  0.3705978E-01  0.1205871E+00  0.8436250E+04 -0.1200447E+05  0.0000000E+00  0.0000000E+00  0.5028649E-01  0.0000000E+00  0.0000000E+00  0.1451815E+00
  0.3706823E-01  0.1206064E+00  0.8432590E+04 -0.1201120E+05  0.0000000E+00  0.0000000E+00  0.5028772E-01  0.0000000E+00  0.0000000E+00  0.1452756E+00
  0.3707667E-01  0.1206257E+00  0.8428944E+04 -0.1201790E+05  0.0000000E+00  0.0000000E+00  0.5028894E-01  0.0000000E+00  0.0000000E+00  0.1453700E+00
  0.3708513E-01  0.1206448E+00  0.8425312E+04 -0.1202458E+05  0.0000000E+00  0.0000000E+00  0.5029017E-01  0.0000000E+00  0.0000000E+00  0.1454646E+00
  0.3709358E-01  0.1206640E+00  0.8421695E+04 -0.1203124E+05  0.0000000E+00  0.0000000E+00  0.5029140E-01  0.0000000E+00  0.0000000E+00  0.1455594E+00
  0.3710204E-01  0.1206830E+00  0.8418092E+04 -0.1203788E+05  0.0000000E+00  0.0000000E+00  0.5029263E-01  0.0000000E+00  0.0000000E+00  0.1456545E+00
  0.3711049E-01  0.1207020E+00  0.8414503E+04 -0.1204449E+05  0.0000000E+00  0.0000000E+00  0.5029387E-01  0.0000000E+00  0.0000000E+00  0.1457498E+00
  0.3711896E-01  0.1207210E+00  0.8410928E+04 -0.1205108E+05  0.0000000E+00  0.0000000E+00  0.5029510E-01  0.0000000E+00  0.0000000E+00  0.1458453E+00
  0.3712742E-01  0.1207398E+00  0.8407368E+04 -0.1205764E+05  0.0000000E+00  0.0000000E+00  0.5029634E-01  0.0000000E+00  0.0000000E+00  0.1459411E+00
  0.3713589E-01  0.1207587E+00  0.8403821E+04 -0.1206419E+05  0.0000000E+00  0.0000000E+00  0.5029757E-01  0.0000000E+00  0.0000000E+00  0.1460371E+00
  0.3714436E-01  0.1207774E+00  0.8400289E+04 -0.1207071E+05  0.0000000E+00  0.0000000E+00  0.5029881E-01  0.0000000E+00  0.0000000E+00  0.1461334E+00
  0.3715283E-01  0.1207961E+00  0.8396771E+04 -0.1207721E+05  0.0000000E+00  0.0000000E+00  0.5030005E-01  0.0000000E+00  0.0000000E+00  0.1462298E+00
  0.3716130E-01  0.1208148E+00  0.8393267E+04 -0.1208369E+05  0.0000000E+00  0.0000000E+00  0.5030129E-01  0.0000000E+00  0.0000000E+00  0.1463266E+00
  0.3716978E-01  0.1208333E+00  0.8389776E+04 -0.1209014E+05  0.0000000E+00  0.0000000E+00  0.5030253E-01  0.0000000E+00  0.0000000E+00  0.1464235E+00
  0.3717826E-01  0.1208518E+00  0.8386300E+04 -0.1209657E+05  0.0000000E+00  0.0000000E+00  0.5030377E-01  0.0000000E+00  0.0000000E+00  0.1465207E+00
  0.3718674E-01  0.1208703E+00  0.8382838E+04 -0.1210298E+05  0.0000000E+00  0.0000000E+00  0.5030501E-01  0.0000000E+00  0.0000000E+00  0.1466182E+00
  0.3719523E-01  0.1208887E+00  0.8379390E+04 -0.1210936E+05  0.0000000E+00  0.0000000E+00  0.5030626E-01  0.0000000E+00  0.0000000E+00  0.1467158E+00
  0.3720372E-01  0.1209070E+00  0.8375956E+04 -0.1211573E+05  0.0000000E+00  0.0000000E+00  0.5030750E-01  0.0000000E+00  0.0000000E+00  0.1468137E+00
  0.3721221E-01  0.1209253E+00  0.8372536E+04 -0.1212207E+05  0.0000000E+00  0.0000000E+00  0.5030875E-01  0.0000000E+00  0.0000000E+00  0.1469119E+00
  0.3722070E-01  0.1209435E+00  0.8369129E+04 -0.1212839E+05  0.0000000E+00  0.0000000E+00  0.5031000E-01  0.0000000E+00  0.0000000E+00  0.1470103E+00
  0.3722919E-01  0.1209616E+00  0.8365737E+04 -0.1213468E+05  0.0000000E+00  0.0000000E+00  0.5031125E-01  0.0000000E+00  0.0000000E+00  0.1471089E+00
  0.3723769E-01  0.1209797E+00  0.8362359E+04 -0.1214095E+05  0.0000000E+00  0.0000000E+00  0.5031250E-01  0.0000000E+00  0.0000000E+00  0.1472077E+00
  0.3724619E-01  0.1209977E+00  0.8358994E+04 -0.1214720E+05  0.0000000E+00  0.0000000E+00  0.5031375E-01  0.0000000E+00  0.0000000E+00  0.1473068E+00
  0.3725470E-01  0.1210157E+00  0.8355643E+04 -0.1215343E+05  0.0000000E+00  0.0000000E+00  0.5031500E-01  0.0000000E+00  0.0000000E+00  0.1474062E+00
  0.3726320E-01  0.1210336E+00  0.8352306E+04 -0.1215964E+05  0.0000000E+00  0.0000000E+00  0.5031626E-01  0.0000000E+00  0.0000000E+00  0.1475057E+00
  0.3727171E-01  0.1210514E+00  0.8348983E+04 -0.1216582E+05  0.0000000E+00  0.0000000E+00  0.5031751E-01  0.0000000E+00  0.0000000E+00  0.1476055E+00
  0.3728022E-01  0.1210692E+00  0.8345674E+04 -0.1217198E+05  0.0000000E+00  0.0000000E+00  0.5031877E-01  0.0000000E+00  0.0000000E+00  0.1477056E+00
  0.3728873E-01  0.1210869E+00  0.8342378E+04 -0.1217811E+05  0.0000000E+00  0.0000000E+00  0.5032003E-01  0.0000000E+00  0.0000000E+00  0.1478059E+00
  0.3729725E-01  0.1211046E+00  0.8339097E+04 -0.1218423E+05  0.0000000E+00  0.0000000E+00  0.5032129E-01  0.0000000E+00  0.0000000E+00  0.1479064E+00
  0.3730577E-01  0.1211222E+00  0.8335829E+04 -0.1219032E+05  0.0000000E+00  0.0000000E+00  0.5032255E-01  0.0000000E+00  0.0000000E+00  0.1480071E+00
  0.3731429E-01  0.1211397E+00  0.8332574E+04 -0.1219639E+05  0.0000000E+00  0.0000000E+00  0.5032381E-01  0.0000000E+00  0.0000000E+00  0.1481081E+00
  0.3732281E-01  0.1211572E+00  0.8329334E+04 -0.1220244E+05  0.0000000E+00  0.0000000E+00  0.5032507E-01  0.0000000E+00  0.0000000E+00  0.1482093E+00
  0.3733133E-01  0.1211746E+00  0.8326107E+04 -0.1220846E+05  0.0000000E+00  0.0000000E+00  0.5032634E-01  0.0000000E+00  0.0000000E+00  0.1483108E+00
  0.3733986E-01  0.1211919E+00  0.8322894E+04 -0.1221446E+05  0.0000000E+00  0.0000000E+00  0.5032760E-01  0.0000000E+00  0.0000000E+00  0.1484125E+00
  0.3734839E-01  0.1212092E+00  0.8319694E+04 -0.1222044E+05  0.0000000E+00  0.0000000E+00  0.5032887E-01  0.0000000E+00  0.0000000E+00  0.1485145E+00
  0.3735693E-01  0.1212264E+00  0.8316508E+04 -0.1222640E+05  0.0000000E+00  0.0000000E+00  0.5033013E-01  0.0000000E+00  0.0000000E+00  0.1486166E+00
  0.3736546E-01  0.1212436E+00  0.8313336E+04 -0.1223233E+05  0.0000000E+00  0.0000000E+00  0.5033140E-01  0.0000000E+00  0.0000000E+00  0.1487191E+00
  0.3737400E-01  0.1212607E+00  0.8310177E+04 -0.1223824E+05  0.0000000E+00  0.0000000E+00  0.5033267E-01  0.0000000E+00  0.0000000E+00  0.1488217E+00
  0.3738254E-01  0.1212777E+00  0.8307032E+04 -0.1224413E+05  0.0000000E+00  0.0000000E+00  0.5033395E-01  0.0000000E+00  0.0000000E+00  0.1489246E+00
  0.3739108E-01  0.1212947E+00  0.8303900E+04 -0.1224999E+05  0.0000000E+00  0.0000000E+00  0.5033522E-01  0.0000000E+00  0.0000000E+00  0.1490278E+00
  0.3739962E-01  0.1213116E+00  0.8300782E+04 -0.1225584E+05  0.0000000E+00  0.0000000E+00  0.5033649E-01  0.0000000E+00  0.0000000E+00  0.1491311E+00
  0.3740817E-01  0.1213284E+00  0.8297677E+04 -0.1226166E+05  0.0000000E+00  0.0000000E+00  0.5033777E-01  0.0000000E+00  0.0000000E+00  0.1492347E+00
  0.3741672E-01  0.1213452E+00  0.8294586E+04 -0.1226745E+05  0.0000000E+00  0.0000000E+00  0.5033904E-01  0.0000000E+00  0.0000000E+00  0.1493386E+00
  0.3742527E-01  0.1213620E+00  0.8291509E+04 -0.1227323E+05  0.0000000E+00  0.0000000E+00  0.5034032E-01  0.0000000E+00  0.0000000E+00  0.1494427E+00
  0.3743383E-01  0.1213786E+00  0.8288444E+04 -0.1227898E+05  0.0000000E+00  0.0000000E+00  0.5034160E-01  0.0000000E+00  0.0000000E+00  0.1495470E+00
  0.3744238E-01  0.1213952E+00  0.8285394E+04 -0.1228471E+05  0.0000000E+00  0.0000000E+00  0.5034288E-01  0.0000000E+00  0.0000000E+00  0.1496516E+00
  0.3745094E-01  0.1214117E+00  0.8282356E+04 -0.1229042E+05  0.0000000E+00  0.0000000E+00  0.5034416E-01  0.0000000E+00  0.0000000E+00  0.1497564E+00
  0.3745950E-01  0.1214282E+00  0.8279333E+04 -0.1229610E+05  0.0000000E+00  0.0000000E+00  0.5034544E-01  0.0000000E+00  0.0000000E+00  0.1498614E+00
  0.3746807E-01  0.1214446E+00  0.8276322E+04 -0.1230176E+05  0.0000000E+00  0.0000000E+00  0.5034673E-01  0.0000000E+00  0.0000000E+00  0.1499667E+00
  0.3747663E-01  0.1214610E+00  0.8273325E+04 -0.1230740E+05  0.0000000E+00  0.0000000E+00  0.5034801E-01  0.0000000E+00  0.0000000E+00  0.1500723E+00
  0.3748520E-01  0.1214773E+00  0.8270341E+04 -0.1231302E+05  0.0000000E+00  0.0000000E+00  0.5034930E-01  0.0000000E+00  0.0000000E+00  0.1501780E+00
  0.3749377E-01  0.1214935E+00  0.8267371E+04 -0.1231861E+05  0.0000000E+00  0.0000000E+00  0.5035059E-01  0.0000000E+00  0.0000000E+00  0.1502840E+00
  0.3750234E-01  0.1215097E+00  0.8264414E+04 -0.1232418E+05  0.0000000E+00  0.0000000E+00  0.5035188E-01  0.0000000E+00  0.0000000E+00  0.1503903E+00
  0.3751092E-01  0.1215258E+00  0.8261470E+04 -0.1232973E+05  0.0000000E+00  0.0000000E+00  0.5035317E-01  0.0000000E+00  0.0000000E+00  0.1504968E+00
  0.3751950E-01  0.1215418E+00  0.8258540E+04 -0.1233526E+05  0.0000000E+00  0.0000000E+00  0.5035446E-01  0.0000000E+00  0.0000000E+00  0.1506035E+00
  0.3752808E-01  0.1215578E+00  0.8255623E+04 -0.1234076E+05  0.0000000E+00  0.0000000E+00  0.5035575E-01  0.0000000E+00  0.0000000E+00  0.1507105E+00
  0.3753666E-01  0.1215737E+00  0.8252719E+04 -0.1234624E+05  0.0000000E+00  0.0000000E+00  0.5035704E-01  0.0000000E+00  0.0000000E+00  0.1508177E+00
  0.3754524E-01  0.1215895E+00  0.8249828E+04 -0.1235170E+05  0.0000000E+00  0.0000000E+00  0.5035834E-01  0.0000000E+00  0.0000000E+00  0.1509251E+00
  0.3755383E-01  0.1216053E+00  0.8246951E+04 -0.1235714E+05  0.0000000E+00  0.0000000E+00  0.5035963E-01  0.0000000E+00  0.0000000E+00  0.1510328E+00
  0.3756242E-01  0.1216210E+00  0.8244087E+04 -0.1236255E+05  0.0000000E+00  0.0000000E+00  0.5036093E-01  0.0000000E+00  0.0000000E+00  0.1511407E+00
  0.3757101E-01  0.1216367E+00  0.8241236E+04 -0.1236794E+05  0.0000000E+00  0.0000000E+00  0.5036223E-01  0.0000000E+00  0.0000000E+00  0.1512489E+00
  0.3757960E-01  0.1216523E+00  0.8238398E+04 -0.1237331E+05  0.0000000E+00  0.0000000E+00  0.5036353E-01  0.0000000E+00  0.0000000E+00  0.1513573E+00
  0.3758820E-01  0.1216678E+00  0.8235574E+04 -0.1237865E+05  0.0000000E+00  0.0000000E+00  0.5036483E-01  0.0000000E+00  0.0000000E+00  0.1514659E+00
  0.3759679E-01  0.1216833E+00  0.8232762E+04 -0.1238398E+05  0.0000000E+00  0.0000000E+00  0.5036614E-01  0.0000000E+00  0.0000000E+00  0.1515748E+00
  0.3760539E-01  0.1216987E+00  0.8229964E+04 -0.1238928E+05  0.0000000E+00  0.0000000E+00  0.5036744E-01  0.0000000E+00  0.0000000E+00  0.1516840E+00
  0.3761399E-01  0.1217140E+00  0.8227179E+04 -0.1239455E+05  0.0000000E+00  0.0000000E+00  0.5036874E-01  0.0000000E+00  0.0000000E+00  0.1517933E+00
  0.3762260E-01  0.1217293E+00  0.8224406E+04 -0.1239981E+05  0.0000000E+00  0.0000000E+00  0.5037005E-01  0.0000000E+00  0.0000000E+00  0.1519030E+00
  0.3763120E-01  0.1217445E+00  0.8221647E+04 -0.1240504E+05  0.0000000E+00  0.0000000E+00  0.5037136E-01  0.0000000E+00  0.0000000E+00  0.1520128E+00
  0.3763981E-01  0.1217597E+00  0.8218902E+04 -0.1241025E+05  0.0000000E+00  0.0000000E+00  0.5037267E-01  0.0000000E+00  0.0000000E+00  0.1521229E+00
  0.3764842E-01  0.1217748E+00  0.8216169E+04 -0.1241544E+05  0.0000000E+00  0.0000000E+00  0.5037398E-01  0.0000000E+00  0.0000000E+00  0.1522333E+00
  0.3765703E-01  0.1217898E+00  0.8213449E+04 -0.1242060E+05  0.0000000E+00  0.0000000E+00  0.5037529E-01  0.0000000E+00  0.0000000E+00  0.1523438E+00
  0.3766565E-01  0.1218048E+00  0.8210742E+04 -0.1242574E+05  0.0000000E+00  0.0000000E+00  0.5037660E-01  0.0000000E+00  0.0000000E+00  0.1524547E+00
  0.3767427E-01  0.1218197E+00  0.8208048E+04 -0.1243086E+05  0.0000000E+00  0.0000000E+00  0.5037792E-01  0.0000000E+00  0.0000000E+00  0.1525657E+00
  0.3768288E-01  0.1218345E+00  0.8205367E+04 -0.1243596E+05  0.0000000E+00  0.0000000E+00  0.5037923E-01  0.0000000E+00  0.0000000E+00  0.1526770E+00
  0.3769151E-01  0.1218493E+00  0.8202700E+04 -0.1244103E+05  0.0000000E+00  0.0000000E+00  0.5038055E-01  0.0000000E+00  0.0000000E+00  0.1527886E+00
  0.3770013E-01  0.1218640E+00  0.8200045E+04 -0.1244608E+05  0.0000000E+00  0.0000000E+00  0.5038187E-01  0.0000000E+00  0.0000000E+00  0.1529004E+00
  0.3770875E-01  0.1218787E+00  0.8197403E+04 -0.1245111E+05  0.0000000E+00  0.0000000E+00  0.5038319E-01  0.0000000E+00  0.0000000E+00  0.1530124E+00
  0.3771738E-01  0.1218932E+00  0.8194774E+04 -0.1245612E+05  0.0000000E+00  0.0000000E+00  0.5038451E-01  0.0000000E+00  0.0000000E+00  0.1531247E+00
  0.3772601E-01  0.1219078E+00  0.8192158E+04 -0.1246110E+05  0.0000000E+00  0.0000000E+00  0.5038583E-01  0.0000000E+00  0.0000000E+00  0.1532372E+00
  0.3773464E-01  0.1219222E+00  0.8189555E+04 -0.1246606E+05  0.0000000E+00  0.0000000E+00  0.5038715E-01  0.0000000E+00  0.0000000E+00  0.1533500E+00
  0.3774327E-01  0.1219366E+00  0.8186964E+04 -0.1247100E+05  0.0000000E+00  0.0000000E+00  0.5038848E-01  0.0000000E+00  0.0000000E+00  0.1534630E+00
  0.3775191E-01  0.1219510E+00  0.8184387E+04 -0.1247592E+05  0.0000000E+00  0.0000000E+00  0.5038980E-01  0.0000000E+00  0.0000000E+00  0.1535762E+00
  0.3776055E-01  0.1219652E+00  0.8181823E+04 -0.1248081E+05  0.0000000E+00  0.0000000E+00  0.5039113E-01  0.0000000E+00  0.0000000E+00  0.1536897E+00
  0.3776919E-01  0.1219794E+00  0.8179271E+04 -0.1248568E+05  0.0000000E+00  0.0000000E+00  0.5039246E-01  0.0000000E+00  0.0000000E+00  0.1538035E+00
  0.3777783E-01  0.1219936E+00  0.8176732E+04 -0.1249053E+05  0.0000000E+00  0.0000000E+00  0.5039379E-01  0.0000000E+00  0.0000000E+00  0.1539174E+00
  0.3778647E-01  0.1220076E+00  0.8174206E+04 -0.1249535E+05  0.0000000E+00  0.0000000E+00  0.5039512E-01  0.0000000E+00  0.0000000E+00  0.1540317E+00
  0.3779512E-01  0.1220217E+00  0.8171693E+04 -0.1250015E+05  0.0000000E+00  0.0000000E+00  0.5039645E-01  0.0000000E+00  0.0000000E+00  0.1541461E+00
  0.3780376E-01  0.1220356E+00  0.8169192E+04 -0.1250493E+05  0.0000000E+00  0.0000000E+00  0.5039778E-01  0.0000000E+00  0.0000000E+00  0.1542608E+00
  0.3781241E-01  0.1220495E+00  0.8166705E+04 -0.1250969E+05  0.0000000E+00  0.0000000E+00  0.5039912E-01  0.0000000E+00  0.0000000E+00  0.1543758E+00
  0.3782106E-01  0.1220633E+00  0.8164230E+04 -0.1251443E+05  0.0000000E+00  0.0000000E+00  0.5040045E-01  0.0000000E+00  0.0000000E+00  0.1544910E+00
  0.3782972E-01  0.1220771E+00  0.8161768E+04 -0.1251914E+05  0.0000000E+00  0.0000000E+00  0.5040179E-01  0.0000000E+00  0.0000000E+00  0.1546064E+00
  0.3783837E-01  0.1220908E+00  0.8159318E+04 -0.1252383E+05  0.0000000E+00  0.0000000E+00  0.5040313E-01  0.0000000E+00  0.0000000E+00  0.1547221E+00
  0.3784703E-01  0.1221044E+00  0.8156882E+04 -0.1252849E+05  0.0000000E+00  0.0000000E+00  0.5040447E-01  0.0000000E+00  0.0000000E+00  0.1548381E+00
  0.3785569E-01  0.1221180E+00  0.8154458E+04 -0.1253314E+05  0.0000000E+00  0.0000000E+00  0.5040581E-01  0.0000000E+00  0.0000000E+00  0.1549542E+00
  0.3786435E-01  0.1221315E+00  0.8152046E+04 -0.1253776E+05  0.0000000E+00  0.0000000E+00  0.5040715E-01  0.0000000E+00  0.0000000E+00  0.1550707E+00
  0.3787301E-01  0.1221449E+00  0.8149648E+04 -0.1254236E+05  0.0000000E+00  0.0000000E+00  0.5040850E-01  0.0000000E+00  0.0000000E+00  0.1551873E+00
  0.3788168E-01  0.1221583E+00  0.8147262E+04 -0.1254694E+05  0.0000000E+00  0.0000000E+00  0.5040984E-01  0.0000000E+00  0.0000000E+00  0.1553042E+00
  0.3789034E-01  0.1221716E+00  0.8144889E+04 -0.1255149E+05  0.0000000E+00  0.0000000E+00  0.5041119E-01  0.0000000E+00  0.0000000E+00  0.1554214E+00
  0.3789901E-01  0.1221848E+00  0.8142528E+04 -0.1255602E+05  0.0000000E+00  0.0000000E+00  0.5041254E-01  0.0000000E+00  0.0000000E+00  0.1555388E+00
  0.3790768E-01  0.1221980E+00  0.8140180E+04 -0.1256053E+05  0.0000000E+00  0.0000000E+00  0.5041389E-01  0.0000000E+00  0.0000000E+00  0.1556565E+00
  0.3791635E-01  0.1222111E+00  0.8137845E+04 -0.1256502E+05  0.0000000E+00  0.0000000E+00  0.5041524E-01  0.0000000E+00  0.0000000E+00  0.1557744E+00
  0.3792503E-01  0.1222242E+00  0.8135522E+04 -0.1256948E+05  0.0000000E+00  0.0000000E+00  0.5041659E-01  0.0000000E+00  0.0000000E+00  0.1558925E+00
  0.3793370E-01  0.1222372E+00  0.8133212E+04 -0.1257392E+05  0.0000000E+00  0.0000000E+00  0.5041794E-01  0.0000000E+00  0.0000000E+00  0.1560109E+00
  0.3794238E-01  0.1222501E+00  0.8130914E+04 -0.1257834E+05  0.0000000E+00  0.0000000E+00  0.5041930E-01  0.0000000E+00  0.0000000E+00  0.1561295E+00
  0.3795106E-01  0.1222630E+00  0.8128629E+04 -0.1258273E+05  0.0000000E+00  0.0000000E+00  0.5042065E-01  0.0000000E+00  0.0000000E+00  0.1562484E+00
  0.3795974E-01  0.1222758E+00  0.8126356E+04 -0.1258711E+05  0.0000000E+00  0.0000000E+00  0.5042201E-01  0.0000000E+00  0.0000000E+00  0.1563675E+00
  0.3796843E-01  0.1222885E+00  0.8124096E+04 -0.1259146E+05  0.0000000E+00  0.0000000E+00  0.5042337E-01  0.0000000E+00  0.0000000E+00  0.1564869E+00
  0.3797711E-01  0.1223012E+00  0.8121849E+04 -0.1259578E+05  0.0000000E+00  0.0000000E+00  0.5042473E-01  0.0000000E+00  0.0000000E+00  0.1566065E+00
  0.3798580E-01  0.1223138E+00  0.8119614E+04 -0.1260009E+05  0.0000000E+00  0.0000000E+00  0.5042609E-01  0.0000000E+00  0.0000000E+00  0.1567264E+00
  0.3799449E-01  0.1223263E+00  0.8117392E+04 -0.1260437E+05  0.0000000E+00  0.0000000E+00  0.5042745E-01  0.0000000E+00  0.0000000E+00  0.1568465E+00
  0.3800318E-01  0.1223388E+00  0.8115182E+04 -0.1260863E+05  0.0000000E+00  0.0000000E+00  0.5042881E-01  0.0000000E+00  0.0000000E+00  0.1569669E+00
  0.3801187E-01  0.1223512E+00  0.8112984E+04 -0.1261287E+05  0.0000000E+00  0.0000000E+00  0.5043018E-01  0.0000000E+00  0.0000000E+00  0.1570875E+00
  0.3802056E-01  0.1223636E+00  0.8110799E+04 -0.1261708E+05  0.0000000E+00  0.0000000E+00  0.5043154E-01  0.0000000E+00  0.0000000E+00  0.1572083E+00
  0.3802926E-01  0.1223758E+00  0.8108627E+04 -0.1262128E+05  0.0000000E+00  0.0000000E+00  0.5043291E-01  0.0000000E+00  0.0000000E+00  0.1573294E+00
  0.3803796E-01  0.1223881E+00  0.8106466E+04 -0.1262545E+05  0.0000000E+00  0.0000000E+00  0.5043428E-01  0.0000000E+00  0.0000000E+00  0.1574508E+00
  0.3804666E-01  0.1224002E+00  0.8104319E+04 -0.1262959E+05  0.0000000E+00  0.0000000E+00  0.5043565E-01  0.0000000E+00  0.0000000E+00  0.1575724E+00
  0.3805536E-01  0.1224123E+00  0.8102183E+04 -0.1263372E+05  0.0000000E+00  0.0000000E+00  0.5043702E-01  0.0000000E+00  0.0000000E+00  0.1576942E+00
  0.3806406E-01  0.1224243E+00  0.8100060E+04 -0.1263782E+05  0.0000000E+00  0.0000000E+00  0.5043840E-01  0.0000000E+00  0.0000000E+00  0.1578163E+00
  0.3807276E-01  0.1224363E+00  0.8097950E+04 -0.1264190E+05  0.0000000E+00  0.0000000E+00  0.5043977E-01  0.0000000E+00  0.0000000E+00  0.1579387E+00
  0.3808147E-01  0.1224482E+00  0.8095852E+04 -0.1264595E+05  0.0000000E+00  0.0000000E+00  0.5044115E-01  0.0000000E+00  0.0000000E+00  0.1580613E+00
  0.3809018E-01  0.1224600E+00  0.8093766E+04 -0.1264999E+05  0.0000000E+00  0.0000000E+00  0.5044252E-01  0.0000000E+00  0.0000000E+00  0.1581841E+00
  0.3809889E-01  0.1224718E+00  0.8091693E+04 -0.1265400E+05  0.0000000E+00  0.0000000E+00  0.5044390E-01  0.0000000E+00  0.0000000E+00  0.1583072E+00
  0.3810760E-01  0.1224835E+00  0.8089631E+04 -0.1265799E+05  0.0000000E+00  0.0000000E+00  0.5044528E-01  0.0000000E+00  0.0000000E+00  0.1584306E+00
  0.3811631E-01  0.1224951E+00  0.8087583E+04 -0.1266195E+05  0.0000000E+00  0.0000000E+00  0.5044666E-01  0.0000000E+00  0.0000000E+00  0.1585542E+00
  0.3812503E-01  0.1225067E+00  0.8085546E+04 -0.1266590E+05  0.0000000E+00  0.0000000E+00  0.5044804E-01  0.0000000E+00  0.0000000E+00  0.1586780E+00
  0.3813374E-01  0.1225182E+00  0.8083522E+04 -0.1266982E+05  0.0000000E+00  0.0000000E+00  0.5044943E-01  0.0000000E+00  0.0000000E+00  0.1588021E+00
  0.3814246E-01  0.1225296E+00  0.8081510E+04 -0.1267372E+05  0.0000000E+00  0.0000000E+00  0.5045081E-01  0.0000000E+00  0.0000000E+00  0.1589264E+00
  0.3815118E-01  0.1225410E+00  0.8079511E+04 -0.1267759E+05  0.0000000E+00  0.0000000E+00  0.5045220E-01  0.0000000E+00  0.0000000E+00  0.1590510E+00
  0.3815990E-01  0.1225523E+00  0.8077523E+04 -0.1268145E+05  0.0000000E+00  0.0000000E+00  0.5045359E-01  0.0000000E+00  0.0000000E+00  0.1591759E+00
  0.3816862E-01  0.1225636E+00  0.8075548E+04 -0.1268528E+05  0.0000000E+00  0.0000000E+00  0.5045498E-01  0.0000000E+00  0.0000000E+00  0.1593010E+00
  0.3817735E-01  0.1225748E+00  0.8073586E+04 -0.1268908E+05  0.0000000E+00  0.0000000E+00  0.5045637E-01  0.0000000E+00  0.0000000E+00  0.1594263E+00
  0.3818607E-01  0.1225859E+00  0.8071635E+04 -0.1269287E+05  0.0000000E+00  0.0000000E+00  0.5045776E-01  0.0000000E+00  0.0000000E+00  0.1595519E+00
  0.3819480E-01  0.1225969E+00  0.8069697E+04 -0.1269663E+05  0.0000000E+00  0.0000000E+00  0.5045915E-01  0.0000000E+00  0.0000000E+00  0.1596777E+00
  0.3820353E-01  0.1226079E+00  0.8067771E+04 -0.1270037E+05  0.0000000E+00  0.0000000E+00  0.5046054E-01  0.0000000E+00  0.0000000E+00  0.1598038E+00
  0.3821226E-01  0.1226188E+00  0.8065857E+04 -0.1270409E+05  0.0000000E+00  0.0000000E+00  0.5046194E-01  0.0000000E+00  0.0000000E+00  0.1599302E+00
  0.3822099E-01  0.1226297E+00  0.8063955E+04 -0.1270779E+05  0.0000000E+00  0.0000000E+00  0.5046334E-01  0.0000000E+00  0.0000000E+00  0.1600568E+00
  0.3822972E-01  0.1226405E+00  0.8062066E+04 -0.1271146E+05  0.0000000E+00  0.0000000E+00  0.5046474E-01  0.0000000E+00  0.0000000E+00  0.1601836E+00
